,text,label,pred_class,R
965,unreal! homeland security chief makes outrageous statements regarding muslims [video],0,0,1.0
966,"u.s. navy plane crashes in philippine sea, three missing",1,1,1.0
967,putin steals famous president bush quote in forceful denial of russian interference in u.s. elections…makes surprising announcement about relations with u.s.,0,0,1.0
968,senate tax chief questions border adjustment tax,1,1,1.0
969,"world’s most popular search engine places fictional story at top of news feed:”melania trump is lonely, racist and obsessed with michelle obama”",0,0,1.0
970, nunes admits he was secretly at wh right before he magically found source ‘vindicating’ trump,0,0,1.0
971,oops! mn: juror in case against cop who killed philando castile reveals how only 2 black jurors on case voted…liberal heads explode in 3…2…1,0,0,1.0
972,watch tucker carlson scorch sanctuary city mayor: “don’t you believe in laws?” [video],0,0,1.0
973, time magazine makes trump their ‘person of the year’ and promptly gets wasted by twitter (tweets),0,0,1.0
974,"as u.s. budget fight looms, republicans flip their fiscal script",1,1,1.0
975,watch tv news crew go undercover: “homeless” taking credit cards? panhandlers living in high rent neighborhoods?,0,0,1.0
976,senior north korean diplomat meets u.n. political affairs chief,1,1,1.0
977,look who “the view” hired to replace only “conservative” on their panel after she dared to ask hillary the wrong question [video],0,0,1.0
978," trump bucks gop leadership again, runs back into the arms of chuck and nancy",0,0,1.0
979,boom! former sheriff david clarke has a new nickname for racist maxine waters…and it’s perfect!,0,0,1.0
980, california single-payer health care bill shelved and people aren’t happy,0,0,1.0
981, one of the biggest geniuses ever issues a warning about donald trump,0,0,1.0
982, trump goes birther on federal judge presiding over trump u fraud case: he’s a ‘mexican!’,0,0,1.0
983,wow! sara huckabee-sanders drops mother of all verbal bombs on media over hypocrisy on comey firing [video],0,0,1.0
984,farmer fined a whopping $2.8 million asks president trump for help,0,0,1.0
985, is trump embracing hitler? has thousands of followers raise right hand and pledge loyalty,0,0,1.0
986,california lawmakers approve landmark extension to climate policy,1,1,1.0
987,breaking: violence erupts (again) in ferguson…two people shot [video],0,0,1.0
988," new lady liberty is a black woman, and conservatives absolutely lose their sh*t over her (tweets)",0,0,1.0
989,"#neworleans: black patriots ready to fight antifa for confederate monuments…police, feds gear up for day of violence [video]",0,0,1.0
990," hillary absolutely skewers rubio’s anti-choice bullsh*t, calling him ‘pathetic’ (video)",0,0,1.0
991,principal of wealthy nyc school sends hate-filled email to parents: trump is worse than 9-11,0,0,1.0
992,"uk says has constructive relationship with ireland, will focus on brexit progress",1,1,1.0
993,illinois republicans push for state takeover of chicago schools,1,1,1.0
994, watch: angry white actors have silent meltdown as meryl streep wipes the floor with trump,0,0,1.0
995,"putin, after meeting south korean leader, calls for talks on north korea crisis",1,1,1.0
996,trump aide kushner scraps plan for canada visit: canada official,1,1,1.0
997,"professors head to courts, threaten strike after estacio layoffs in brazil",1,1,1.0
998,"have the us, trump really abandoned ‘regime change’ in syria?",0,0,1.0
999,"in georgia, costliest u.s. house race hits ugly note as election looms",1,1,1.0
1000,coke zero: what went wrong with the marco rubio brand?,0,0,1.0
1001,nigeria set to start mass trial of boko haram suspects behind closed doors,1,1,1.0
1002,hillary clinton’s anti-israel e-mails raise questions about influence on foreign policy,0,0,1.0
1003,colombian ex-presidents to back joint right-wing 2018 ticket,1,1,1.0
1004,the king of “us vs them” politics claims trump has divisive policies: “fight against the politics of ‘us and them’ [video],0,0,1.0
1005,"unhinged mika called president trump “not well, ignorant, stupid, mentally ill and a narcissist in one minute! [video]",0,0,1.0
1006,[video] hero who exposed planned parenthood says unseen videos are “even worse”,0,0,1.0
1007,amazing entrance! trump does “les deplorables” [video],0,0,1.0
1008,sunday screening: ‘in debt we trust’ (2007),0,0,1.0
1009,u.s. attorney general to meet with house intelligence panel,1,1,1.0
1010,russia reopens ferry route to north korea,1,1,1.0
1011, tim kaine burns unhinged trump: he’s ‘swinging at every phantom of his own imagination’,0,0,1.0
1012,top ten most “ethically challenged” clinton e-mails,0,0,1.0
1013,"trump dismays, angers allies by abandoning global climate pact",1,1,1.0
1014,"illinois to sell bonds, but cannot tap all the proceeds",1,1,1.0
1015,thailand's buddhism chief removed after pressure from religious groups,1,1,1.0
1016,catalonia's leaders fight off direct rule from madrid,1,1,1.0
1017,trump scorns probe into fbi pre-election handling of clinton emails,1,1,1.0
1018,groups see climate science review as chance to undercut regulation,1,1,1.0
1019,death toll in egypt north sinai mosque attack rises to 235: state television,1,1,1.0
1020,"as republicans aim to ride economy to election victory, a warning from voters in key district",1,1,1.0
1021,active shooter drill suddenly ‘goes live’ at joint base andrews in maryland,0,0,1.0
1022,white house supports house puerto rico debt legislation: statement,1,1,1.0
1023,syrian government forces used chemical weapons more than two dozen times: u.n.,1,1,1.0
1024,highlights: the trump presidency on april 26 at 9:12 p.m. edt/0112 gmt on april 27,1,1,1.0
1025,iran sanctions initial steps in response to 'provocative' behavior: u.s. officials,1,1,1.0
1026,"six months on, grenfell fire survivors weep at london memorial",1,1,1.0
1027,"epa waives requirements on sale, production of gasoline due to storms",1,1,1.0
1028,china's cic head says trump to be careful in considering tariffs when in office,1,1,1.0
1029,trump offers to mediate on south china sea,1,1,1.0
1030,factbox: about 6.1 million without power in u.s. southeast after irma: utilities,1,1,1.0
1031, ted cruz makes a stunning confession to jimmy kimmel (video),0,0,1.0
1032,trump ‘travel ban bands’ take to stage in texas capital,1,1,1.0
1033,factbox: where key u.s. republican senators stand on healthcare bill,1,1,1.0
1034,german parties fret about turkish voters as erdogan makes mark,1,1,1.0
1035,fox legal expert: susan rice committed 3 crimes…“better get herself a good criminal defense attorney” [video],0,0,1.0
1036,president trump retweets 3 videos of muslims committing disgusting hate crimes…the left explodes,0,0,1.0
1037,french conservatives' leader-in-waiting out to woo far-right voters,1,1,1.0
1038,"suspected boko haram militants kill eight soldiers, one civilian in nigeria's northeast: police",1,1,1.0
1039, watch: the infamous dictator who also said ‘make america great’,0,0,1.0
1040,trump’s doj makes announcement on anti-gun obama-era “operation choke point”,0,0,1.0
1041,feel good story of the day: globalist billionaire george soros melt down…calls trump “con artist”…says he threatens “open society model”,0,0,1.0
1042,china firmly opposes taiwan's leadership engaging with u.s. officials,1,1,1.0
1043, fox news host calls for american muslims with links to isis to be executed without trial (video),0,0,1.0
1044,california ballot has record number of local revenue measures,1,1,1.0
1045,austrian coalition talks begin in earnest with hunt for savings,1,1,1.0
1046,rino mitch mcconnell praises hillary day after benghazi hearing…says he could work with her as president,0,0,1.0
1047,japan to launch crackdown on asylum seekers: yomiuri,1,1,1.0
1048,minnesota: mob of somalis rage through upscale neighborhood threatening to “kidnap” and “rape” homeowners [video],0,0,1.0
1049," democrat forces trump’s own nominee to mock him, admit obama’s inauguration was bigger (video)",0,0,1.0
1050,u.s. house speaker asks that clinton be denied classified data,1,1,1.0
1051,"pope, at service for africa, decries murder of women and children",1,1,1.0
1052,white house defends deportations after democratic complaints,1,1,1.0
1053,u.s. submits formal notice of withdrawal from paris climate pact,1,1,1.0
1054,wisconsin foxconn bill clears first legislative chamber,1,1,1.0
1055,joe biden called mccain urged him to vote against obamacare repeal,0,0,1.0
1056,obama says cautiously optimistic of getting tpp trade deal passed,1,1,1.0
1057, watch: cnn host delivers blistering smackdown to trump – ‘he ought to show some respect’,0,0,1.0
1058,"disgusting video emerges of liberal actor, and democrat donor, ben affleck that should have ended his career",0,0,1.0
1059,pope shames americans from mexico for anti-immigrant sentiment…doesn’t mention $billions taxpayers give faith based charities to bring muslim immigrants to u.s.,0,0,1.0
1060, watch: morning joe hosts wipe the floor with trump’s chaotic lie-infested press conference,0,0,1.0
1061,trump calls for special prosecutor to investigate clinton foundation,1,1,1.0
1062,clinton opposition to asia trade pact 'close call': hacked emails,1,1,1.0
1063,"lebanon's hariri lands in cyprus, meets its president- hariri twitter feed",1,1,1.0
1064,"flashback! presidents being “colorful”…yes, two can play this game! [video]",0,0,1.0
1065,spanish judge orders arrest of ousted catalan leader: la vanguardia,1,1,1.0
1066, happy tears: young girl heartbroken over obama leaving finally meets her hero (video),0,0,1.0
1067, seth meyers destroys the central economic myth of the gop in one brutal sentence (video),0,0,1.0
1068,kentucky clerk opposed to gay marriage to run for 2018 re-election,1,1,1.0
1069,tillerson affirms importance of constructive u.s.-china ties,1,1,1.0
1070,"russian defense minister, syria's assad meet in damascus: agencies",1,1,1.0
1071,u.n. rights chief decries 'bigotry' in u.s. presidential race,1,1,1.0
1072,airbus issues safety advice on tiger helicopters flying in turbulence,1,1,1.0
1073,mnuchin says u.s. growth prospects not fully reflected in markets,1,1,1.0
1074,"stung by reputation, taiwan looks to turn corner on money laundering",1,1,1.0
1075,afghan air strike kills about 20 taliban at religious school - officials,1,1,1.0
1076, trump bans the public from calling the white house to comment or protest,0,0,1.0
1077,see george stephanopoulos’ reaction when hillary says she’s ignorant about 9/11 legislation,0,0,1.0
1078,michelle obama wanted biden to run so he could beat hillary [video],0,0,1.0
1079,boj governor kuroda warns against policies unwinding free trade,1,1,1.0
1080,the truth about phony global warming: why our snake-oil-salesman-in-chief is so desperate to sell americans on this lie,0,0,1.0
1081,france's macron firms up bounce in opinion polls,1,1,1.0
1082,woohoo! never trumper tells why he’s jumpin’ on the trump train [video],0,0,1.0
1083,"mi board of education will allow students to choose gender, bathroom, locker room and even a new name with no parental consent",0,0,1.0
1084,obnoxious! andrea mitchell physically removed from photo op after repeatedly yelling like a toddler [video],0,0,1.0
1085,fbi and cia host job fair in u.s. city with 40% muslim population…feeling safer yet?,0,0,1.0
1086,pakistanis worry that president trump may favor rival india,1,1,1.0
1087,lest we forget: ‘independent’ mueller is part of establishment that helped sell iraq war,0,0,1.0
1088,"maradona backs venezuela's maduro, signs for world cup coverage",1,1,1.0
1089," the washington post just asked a major question of trump’s administration, and he’ll be livid",0,0,1.0
1090,police fire teargas at kenyan vote protesters,1,1,1.0
1091,"top democrat, in letter, blasts valeant ceo for lack of cooperation",1,1,1.0
1092,spain arrests four former venezuelan officials for u.s. probe,1,1,1.0
1093,watch bill o’reilly’s exclusive interview with president trump [video],0,0,1.0
1094,"open society: soros-backed, anti-trump immigration protests ‘sprung from nowhere’ at airports across america",0,0,1.0
1095,nigeria offers to meet militants after ceasefire cancelled in oil region,1,1,1.0
1096,china foreign minister to visit myanmar amid rohingya crisis,1,1,1.0
1097,"yahoo under scrutiny after latest hack, verizon seeks new deal terms",1,1,1.0
1098,eu ready for climate leadership in case of u.s. withdrawal from paris deal,1,1,1.0
1099,individual travel scrapped under trump's new cuba policy,1,1,1.0
1100,democratic candidate for senate concedes runoff in louisiana,1,1,1.0
1101,"in alabama's senate race, contenders fight over who is trump's biggest fan",1,1,1.0
1102, kellyanne conway just can’t stop talking about anderson cooper’s eye roll (video),0,0,1.0
1103, michael moore destroys trump on megyn kelly’s show (video),0,0,1.0
1104,saudi man threatens backlash over new law allowing women drivers: ‘i will burn her and her car’,0,0,1.0
1105,nigeria ex-vice president prepared to run for presidency in 2019,1,1,1.0
1106,[video] flashback to the lie about the video on the other 9-11: #neverforget the 4 brave men who were left to die in #benghazi,0,0,1.0
1107,state dept. oks possible sale of $1 billion in military vehicles to britain,1,1,1.0
1108,malaysia ready to provide temporary shelter for rohingya fleeing violence,1,1,1.0
1109,supreme court agrees to take on obama’s un-american plan to shield millions of illegals from deportation,0,0,1.0
1110,"sore loser, war-hawk john mccain blames president trump for syrian chemical attack [video]",0,0,1.0
1111,cash-flush california gop allows chairman to seek third term,1,1,1.0
1112,u.s. officials to hold friday briefing on 'enhanced global security',1,1,1.0
1113,saudi businessman in debt dispute released from detention: sources,1,1,1.0
1114,u.n. rights team warns mexico of 'crisis' in journalists' safety,1,1,1.0
1115,watch for it! town halls flooded with unhinged fake protesters are supported by these radicals with deep pockets,0,0,1.0
1116,"families of japanese abducted by north korea meet trump, but want action",1,1,1.0
1117, report: ivanka trump took kellyanne conway to the woodshed for peddling her product line,0,0,1.0
1118, donald trump is going to hate what the ny times published this morning,0,0,1.0
1119,'not unrealistic' for catalan leader to get asylum in belgium: minister,1,1,1.0
1120,zimbabwe army hands ex-finance minister to police: relative,1,1,1.0
1121,michelle obama’s middle east speech: compares her oppressive childhood to muslim girls living under sharia law [video],0,0,1.0
1122," ted nugent appears at trump rally, gropes himself while spewing profanity (video)",0,0,1.0
1123,alabama senate election winner due to be certified in late december,1,1,1.0
1124,"boom! trump poll numbers going up…up…up! while media, democrats, george soros efforts to destroy him fall flat [video]",0,0,1.0
1125,insane video: it’s graduation time…and that means it’s time for our racist first lady to spew hateful lies and rhetoric about racist white america and the mistreatment of blacks,0,0,1.0
1126," epic: obama rips trump and the gop to shreds in first big speech of 2016 election (video, tweets)",0,0,1.0
1127,former ku klux klan leader duke runs for u.s. senate in louisiana,1,1,1.0
1128,factbox: how the u.s. senate and house tax proposals differ,1,1,1.0
1129,malaysia summons myanmar ambassador over violence in rakhine state,1,1,1.0
1130,"group with terror ties encourages muslims to swing u.s. presidential elections: “turn your islamic centers, mosques into registration centers for voters”",0,0,1.0
1131,wow! is sean hannity’s job with fox news in jeopardy over seth rich investigation?,0,0,1.0
1132,france criticizes russian stance on syria toxic gas probe,1,1,1.0
1133, ‘white lives matter’ rally breaks out in chaos as neo-nazi attacks protesters (video),0,0,1.0
1134,iceland's left-green opposition leader to become new prime minister,1,1,1.0
1135,"british child sex-abuser, 102, sentenced for crimes from 1970s",1,1,1.0
1136,"trump's son, close associates to appear before senate",1,1,1.0
1137,"syrian army, allies thrust east to break siege in deir al-zor city",1,1,1.0
1138,my favorite excuses…featuring hillary rotten clinton [video],0,0,1.0
1139,senator elizabeth warren tries to trash republicans with latest tweet…but it’s what’s sitting on her desk that has everyone laughing,0,0,1.0
1140,"sean spicer still plans to leave white house, official says",1,1,1.0
1141, donald trump can’t even control his temper in meeting about party unity,0,0,1.0
1142,"germany takes political vacuum in its stride, for now",1,1,1.0
1143,"egypt's sisi urges palestinians to unite, co-exist with israelis",1,1,1.0
1144," president obama wants a woman to be president, and that’s not all (video)",0,0,1.0
1145, gop rep. just achieved the impossible by outdoing trump’s hypocrisy on february jobs report,0,0,1.0
1146,"lower taxes, big gains: the stocks poised to win from tax cuts",1,1,1.0
1147,"north korean soldier, shot and wounded, defects to south",1,1,1.0
1148,"in liberal utopia of chicago, where americans are​ dying left & right…rahm emanuel unveils fancy id for illegals",0,0,1.0
1149,u.s. keeps up diplomatic efforts to deal with north korea crisis,1,1,1.0
1150,mark levin: congress can end birthright citizenship without amending the constitution,0,0,1.0
1151, shonda rhimes gives donald trump a hilarious education in ‘late term abortion’ (tweet),0,0,1.0
1152,awesome message to never-trumpers: “kiss and make up!”…”the people have chosen!”,0,0,1.0
1153,puerto rico governor authorizes suspension of public debt payments,1,1,1.0
1154,"texas governor signs dallas, houston pension bills",1,1,1.0
1155,hysterical! the guy who’s spent majority of both terms on golf courses makes this insane demand of congress,0,0,1.0
1156,syria accepts russian plan for ceasefire in besieged zone: u.n.,1,1,1.0
1157,iran warns u.s. against imposing further sanctions,1,1,1.0
1158,arizona execution procedures face review in u.s. court,1,1,1.0
1159,u.s. calls for u.n. security council vote on north korea on monday,1,1,1.0
1160,"trump calls egypt's sisi, says keen to overcome obstacles",1,1,1.0
1161,eu tells netanyahu it rejects trump's jerusalem move,1,1,1.0
1162, poll shows hillary leading trump with this surprising demographic for the first time ever,0,0,1.0
1163,turkey will never be eu member under erdogan: germany's gabriel,1,1,1.0
1164,"hypothetically speaking, u.s. admiral says ready for nuclear strike on china if trump so ordered",1,1,1.0
1165,why the mueller ‘witch hunt’ on president trump is dead,0,0,1.0
1166,russia unveils monument to designer of iconic ak-47 rifle,1,1,1.0
1167,"u.s. trade barriers report slams china on overcapacity, tech transfer",1,1,1.0
1168,did hillary clinton really break her toe? [video],0,0,1.0
1169,"live electoral vote count tallies…update: trump 306, hillary 224",0,0,1.0
1170,lol! new video emerges of central park trump assassination play with cnn logo covering trump’s head [video],0,0,1.0
1171,"south korea, u.s. kick off large-scale air exercise amid north korean warnings",1,1,1.0
1172, hillary’s message to former miss universe called ‘miss piggy’ by trump is perfect (tweet),0,0,1.0
1173,turkey sentences wall street journal journalist to jail in absentia: wsj,1,1,1.0
1174,not shocking: cop’s attorneys claim baltimore prosecutors hid freddie gray’s history of intentionally hurting himself for insurance money,0,0,1.0
1175, republicans had total control of this state and its about to collapse,0,0,1.0
1176, incoming trump deputy sec. of state blames russian hacking on obama ‘false flag’ (video),0,0,1.0
1177,krispy kreme worker refuses to serve cop: ” i don’t do the police”,0,0,1.0
1178,indonesia passes law to ban organizations deemed against its ideology,1,1,1.0
1179," here’s how much trump is paying omarosa, kellyanne conway, and sean spicer to lie for him each day",0,0,1.0
1180,spain says most potential voting stations for catalan vote closed,1,1,1.0
1181,u.s.-backed militias say they take major raqqa position from isis,1,1,1.0
1182,best bernie sanders yard sign you will ever see!,0,0,1.0
1183,"factbox: what's in tax bill from trump, house republicans?",1,1,1.0
1184,trey gowdy embarrasses gun-grabbing obama official in brilliant “gotcha” moment [video],0,0,1.0
1185,factbox: trump fills top jobs for his administration,1,1,1.0
1186,history lesson: america’s renegade warfare,0,0,1.0
1187,tillerson warns region against using lebanon as proxy for conflict,1,1,1.0
1188,watch: teacher caught on video calling trump t-shirts “swastika”…demands students turn them inside out,0,0,1.0
1189,trump says was being 'sarcastic' in thanking putin for embassy staff cuts,1,1,1.0
1190, kellyanne conway gets caught tweeting her love to a white supremacist on twitter,0,0,1.0
1191,"israeli veteran, government clash over alleged abuse of palestinian",1,1,1.0
1192,"jesse watters like you’ve never seen him before! watch him rip into juan williams over calling trump family “unpatriotic”…schools him on corrupt democratic party ties to communism, on crooked hillary and barack obama",0,0,1.0
1193,trump's exit from pacific trade deal opens door for germany: gabriel,1,1,1.0
1194,young german conservatives call for change after election losses,1,1,1.0
1195,"kenyan opposition says a strategist arrested, no reason given",1,1,1.0
1196,ex-army boss to be sworn in as zimbabwe vice president on thursday,1,1,1.0
1197,"why this blue-collar democrat stronghold county is still fighting for trump: “he was the hope we were all waiting on, the guy riding up on the white horse” [video]",0,0,1.0
1198,"after sowing doubts, trump backs nato mutual defense under charter",1,1,1.0
1199," watch: texas pastor cheers orlando mass shooting, prays god will finish off those in icu",0,0,1.0
1200,watch: gun nut believes trump’s ‘second amendment’ threat is a call to arms,0,0,1.0
1201,u.s. says china acknowledged goal of reducing bilateral trade deficit,1,1,1.0
1202,hilarious! trump reserves “special seats” for nyt’s reporters at press conference after publishing fake news on russian probe,0,0,1.0
1203,bush-era ftc official is trump favorite for chief: source,1,1,1.0
1204,debt limit showdown looms sooner as wealthy bet on trump tax cut,1,1,1.0
1205,"two reuters journalists arrested in myanmar, face official secrets charges",1,1,1.0
1206,trump administration pledges 'great strictness' on iran nuclear deal,1,1,1.0
1207,sean spicer fires off tweet after resignation as media speculation explodes,0,0,1.0
1208," mexico’s former first lady rips trump visit, says mexicans ‘repudiate’ his hate",0,0,1.0
1209, auto company humiliates trump for bragging that he’s responsible for their job creation in america,0,0,1.0
1210,china says has made best effort on north korea ahead of trump visit,1,1,1.0
1211,wow! jeb bush claims roy moore should “step aside” on same day sixth woman accuses george hw bush of sexual assault: groped her when she “was a child”,0,0,1.0
1212,bombshell: hillary’s democrat niece is “100 percent” behind her choice for president…and it’s not her “selfish” aunt hillary,0,0,1.0
1213,vote may have put independence out of reach for iraqi kurds,1,1,1.0
1214,u.s. says turkish gold trader facing iran trial invoked erdogan ties,1,1,1.0
1215,"trump summit with mexico's pena nieto still on, 'for now'",1,1,1.0
1216,"trump speaks with leaders of saudi arabia, uae and qatar",1,1,1.0
1217," president obama just sent the climate change industry some very, very bad news",0,0,1.0
1218,mexico finance minister says nafta talks create economic uncertainty,1,1,1.0
1219,factbox: priebus the latest official to leave trump administration,1,1,1.0
1220,"u.s. accuses iran, venezuela of human trafficking failings",1,1,1.0
1221, the gop just revealed what they really think about ‘national security’,0,0,1.0
1222,"lady in red: watch president trump and our stunning first lady’s arrival in paris, france",0,0,1.0
1223,a mom brings a truth bomb to the bathroom controversy and it goes viral…awesome!,0,0,1.0
1224," of all the candidates running for president, only one pays their interns",0,0,1.0
1225,tucker carlson exposes radical middle school teacher who organizes violent protesters to shut down free speech[video],0,0,1.0
1226,food stamp rap song about ebt card only one of many ways snap is glamorized [video],0,0,1.0
1227," trump won’t be at the fox news debate, underoos officially in wad (video)",0,0,1.0
1228,u.s. reverses course and offers new dates for nato talks,1,1,1.0
1229,iran's guards flex muscle in middle east despite trump warning,1,1,1.0
1230,"exclusive: cameroonian troops entered nigeria without seeking authorization, sources in nigeria say",1,1,1.0
1231, trump gets his a** handed to him by marlee matlin for calling deaf people ‘retarded’,0,0,1.0
1232,u.s. seeks to reassure beijing after trump call with taiwan leader,1,1,1.0
1233,factbox: italy's new electoral law offers a mix of systems,1,1,1.0
1234, watch: fox news host calls president obama weak for not declaring war on isis,0,0,1.0
1235," john oliver issues formal invitation to trump’s make-believe publicist, and it’s brilliant (video)",0,0,1.0
1236,house tax committee plans public hearings on tax overhaul,1,1,1.0
1237,flashback: hillary courts illegal alien vote by lying about her three “immigrant” grandparents,0,0,1.0
1238,u.s. oil baron harold hamm endorses trump for president,1,1,1.0
1239,"illegal aliens who lied to court, used fake ss#’s and committed felonies are granted special privileges because they are considered “victims”",0,0,1.0
1240, ny daily news runs most explosive trump cover yet; says what we’re all thinking (image),0,0,1.0
1241,japan says u.s. withdrawal from global climate pact 'regrettable',1,1,1.0
1242,former egyptian premier says still considering presidential bid,1,1,1.0
1243,mother of 12 goes on rant in target store: “mothers…get your children out of this store!” [viral video],0,0,1.0
1244,"ex-trump staffer sues campaign, alleges gun incident in north carolina",1,1,1.0
1245,"clinton warns against complacency, trump warns of world war three",1,1,1.0
1246,senate intel panel to seek testimony from trump jr.: senate source,1,1,1.0
1247,u.s. special envoy says kurdish referendum has 'a lot of risks',1,1,1.0
1248,hulk hogan is kicked to curb by wwe for speculation over racist comments,0,0,1.0
1249,canadian tech companies ask ottawa to issue visas after u.s. ban,1,1,1.0
1250,awesome! reporter ruins trump protester’s day with this shocking news [video],0,0,1.0
1251,watch msnbc anchor make outrageous claim about her pre-existing condition for obamacare [video],0,0,1.0
1252,"malta police arrest 10 suspects in murder of blogger, pm says",1,1,1.0
1253,trump says he could jettison drug czar pick,1,1,1.0
1254,factbox: political risk outlook calendar for trump agenda,1,1,1.0
1255, karma’s a b*tch: judge orders anti-gay preacher’s church up for public auction due to unpaid debts,0,0,1.0
1256,trump threatens to cut aid to u.n. members over jerusalem vote,1,1,1.0
1257,how a businessman struck a deal with islamic state to help assad feed syrians,1,1,1.0
1258, just four home loans were given to african-americans in this major city in a whole year,0,0,1.0
1259,nigerian army repels boko haram attack on town: spokesman,1,1,1.0
1260,hundreds voting from the grave in this california county stirs investigation [video],0,0,1.0
1261,dhs secretary gets hammered with “where’s obama” questions…you won’t believe his excuse!,0,0,1.0
1262,supreme court to hear state farm case over hurricane katrina fraud claim,1,1,1.0
1263, viola davis gives profound insight into racial tensions in trump’s america (video),0,0,1.0
1264,"u.s., russian, japanese crew blasts off for space station",1,1,1.0
1265,obama fights to keep radical agenda alive: asks crooked ag loretta lynch to find way to challenge supreme court decision that blocked his executive order amnesty scheme,0,0,1.0
1266,zimbabwe's state mouthpiece captures fall of first lady grace,1,1,1.0
1267,clinton foundation donors got sweet weapons deals from clinton’s state department,0,0,1.0
1268,u.s. house committee 'may reconsider' who cancer agency funds,1,1,1.0
1269,south africa's anc wants to avoid split after vote: senior official,1,1,1.0
1270,taiwan president pledges to defend freedoms despite china pressure,1,1,1.0
1271, watch: keith olbermann flays trump for helping our enemies,0,0,1.0
1272,unreal! obama blames syrian civil war on climate change…mocks those who wear flag pins [video],0,0,1.0
1273,u.s. lawmaker wants cyber sanctions on russia after hacking charges,1,1,1.0
1274,rare protest in junta-ruled thailand after mourning chaos,1,1,1.0
1275,irish pm 'doing everything he can' to avoid election: spokesman,1,1,1.0
1276,timeline: milestones in legal fight over texas abortion law,1,1,1.0
1277, finally: two members of bundy militia arrested,0,0,1.0
1278,freedom or 'fool's errand'? d.c. to vote on statehood referendum,1,1,1.0
1279,airlines get ready for new u.s. security rules from thursday,1,1,1.0
1280,breaking: trump’s travel ban halt upheld by 9th circuit court,0,0,1.0
1281, ana navarro unleashes epic tweetstorm explaining just how afraid we should be of president trump,0,0,1.0
1282,"if you’re easily offended, don’t watch this american pastor’s rant: “has america gone stupid?”",0,0,1.0
1283,tillerson calls on saudis to be 'more thoughtful' in middle east,1,1,1.0
1284,white house opposes bill it says harms ftc consumer protection ability,1,1,1.0
1285,between berlin and bavaria: merkel's uneasy allies,1,1,1.0
1286,"no, m'lud: brexit stymies eu judges' english conversion",1,1,1.0
1287,austrian far right says 'very good start' in kurz coalition talks,1,1,1.0
1288,zimbabwe's mugabe digs in heels as ruling party moves to depose him,1,1,1.0
1289,new york man shocked to discover who was stealing his trump signs: ‘this is supposed to be the united states’,0,0,1.0
1290,"friendly no more: trump, cruz erupt in bitter fight at republican debate",1,1,1.0
1291,the obamas honor illegal students and teachers at a white house celebration,0,0,1.0
1292, hillary clinton and bernie sanders join forces to sue arizona for voter suppression,0,0,1.0
1293,pay off: the establishment rewards comey with $2 million book deal,0,0,1.0
1294,"pro-hillary new york daily news writer destroys hillary, tells her to, “shut the f**k up and go away”",0,0,1.0
1295,trump administration releases rules on disclosing cyber flaws,1,1,1.0
1296,watch: unhinged clinton supporter knocks elderly man to ground after he tries to stop him from burning u.s. flag [video],0,0,1.0
1297,did hillary just lose her “get out of jail free” card?…senior trump advisor: “trump has not ruled out criminal probe” against hillary,0,0,1.0
1298,wow! governor kasich just revealed how he did his part to make hillary clinton our next president,0,0,1.0
1299,is law and order svu pandering to cop hating millennials and black lives matter terrorists? [video],0,0,1.0
1300,secret service protects obama’s daughters while these illegal alien pedophiles threaten our children,0,0,1.0
1301,trump's bid to open u.s. monuments to development draws calls for protection,1,1,1.0
1302, hillary clinton slams trump over his insane litmus test,0,0,1.0
1303, trump’s relationship with this woman could lead to huge scandal for gop,0,0,1.0
1304,"partisan feud undercuts trump-russia probe, u.s. democrats charge",1,1,1.0
1305,merkel offers to work with trump on basis of democratic values,1,1,1.0
1306,secret service laptop reportedly ‘stolen’ had trump tower layout and clinton email probe details,0,0,1.0
1307,ramaphosa's 'poisoned chalice': new anc leader may struggle to reform south africa,1,1,1.0
1308,saudi arabia will help syrian opposition come out unified from riyadh meet: jubeir,1,1,1.0
1309, zuckerberg’s latest move leaves conservatives terrified,0,0,1.0
1310,venezuela frees 36 jailed opponents in christmas gesture,1,1,1.0
1311,house intelligence panel chair: probe of russia continues,1,1,1.0
1312," navy set to honor major civil rights icon, and the right will hate it",0,0,1.0
1313,police fire tear gas to halt opposition protests in two kenyan cities,1,1,1.0
1314, democratic senator voted to confirm career racist sessions and what happened next is perfect (screenshots/tweets),0,0,1.0
1315,canada jury clears man of terrorism charges in christmas lights bomb case,1,1,1.0
1316,"trump to seek tariff 'snap-back', tax equality in nafta revamp: letter",1,1,1.0
1317,"russia, syria intensify bombing of rebel-held idlib, witnesses say",1,1,1.0
1318,truth! sara carter is a gem of a reporter: “no evidence of trump or trump team collusion and russia or russia hacking” [video],0,0,1.0
1319,china air force drills in sea of japan and again around taiwan,1,1,1.0
1320, chris hardwick lampoons sarah palin by comparing her to the perfect cartoon character (video),0,0,1.0
1321,"breaking: president trump makes national security adviser pick: “great leader, great strategic thinker” [video]",0,0,1.0
1322,obama says disagrees with discrimination based on religion: spokesman,1,1,1.0
1323,washington post praises michelle obama for “reclaiming her image”…for openly supporting racist and cop-hating black lives matter,0,0,1.0
1324,"male pakistani immigrant dresses as woman in burqa…lures 11 yr old boy from mosque…rapes, strangles him to death",0,0,1.0
1325,obama says he is confident europe will come up with prudent post-brexit plan,1,1,1.0
1326,hollywood suffers meltdown over trump’s withdraw from paris climate deal,0,0,1.0
