,text,label,pred_class,R
1007,wow! jeb bush claims roy moore should “step aside” on same day sixth woman accuses george hw bush of sexual assault: groped her when she “was a child”,0,0,1.0
1008,mexico plans aid for puerto rico after hurricane maria,1,1,1.0
1009,german war reparations 'matter of honor' for poland,1,1,1.0
1010,"uk government averts brexit rebellion, giving ground on eu rights plan",1,1,1.0
1011,"trump welcomes stock market surge, consumer confidence on twitter",1,1,1.0
1012,"brexit would hurt britain, eu and global economy: white house adviser in newspaper",1,1,1.0
1013,u.s. isolated on climate at summit of world leaders,1,1,1.0
1014,"exclusive: mccain backs trump criticism of f-35, says president can't cancel it",1,1,1.0
1015,employees implanted with microchip at “chip party”…first company in us to have microchip program,0,0,1.0
1016, salma hayek turned donald trump down for a date and his revenge was classic trump,0,0,1.0
1017,house speaker paul ryan puts the party before the people…trump gives awesome response!,0,0,1.0
1018,budget vote today! you’ll flip out when you see the list of pork in this bill – call dc!,0,0,1.0
1019, the next fox news? why facebook is sucking up to conservatives,0,0,1.0
1020,kenyan president kenyatta wins 98 percent of vote in repeat election,1,1,1.0
1021,judicial watch investigator: here’s why we’re becoming a ‘failed state’ [video],0,0,1.0
1022,rubio campaign test: can money bring u.s. republicans happiness?,1,1,1.0
1023, robert reich’s conversation with a fmr. gop rep. exposes just how much of a fascist trump is,0,0,1.0
1024,roseanne barr paid high price for crossing hillary: my show was cancelled by “rapist bill clinton” for interviewing paula jones [video],0,0,1.0
1025, bill maher hilariously humiliates ted cruz with facts you didn’t know about him (video),0,0,1.0
1026,getting north korea to give up nuclear bomb probably 'lost cause': u.s. spy chief,1,1,1.0
1027,awesome pro-gun ad removed from airport after complaints from rainbows and unicorn liberals,0,0,1.0
1028, kentucky woman brutally beaten by man for looking too ‘masculine’ while onlookers do nothing,0,0,1.0
1029,czech babis gains possible support in bid for minority government,1,1,1.0
1030,(video)sec of state kerry goes full-on delusional in comments on the fall of ramadi,0,0,1.0
1031,"more jobs! dow company ceo at mi trump rally: announces new mi plant: “we’re not a ‘red tape’ company, but a ‘red carpet’ country for american businesses”",0,0,1.0
1032,“meathead” rob reiner calls for ‘all out war’ against trump…twitter user warns “hollywood folks” to be careful…they might just get a war,0,0,1.0
1033, watch trump’s former campaign manager totally forget that john kerry lost in 2004,0,0,1.0
1034,wall st. tax break once blasted by trump preserved in republican bill,1,1,1.0
1035,trump immigration order may require legislation: u.s. lawmakers,1,1,1.0
1036,new york governor calls for amending state constitution for abortion rights,1,1,1.0
1037,michelle obama dnc speech: ‘i wake up every morning in a house built by slaves’,0,0,1.0
1038,"new wave of cyber attacks hits russia, other nations",1,1,1.0
1039,russia says high-level contacts with north korea possible: ifax,1,1,1.0
1040,(video) john kerry: ‘arms and missiles were thrown in as add-ons’ to iran deal,0,0,1.0
1041,factbox: congress investigates links between trump and russia,1,1,1.0
1042," according to donald trump,the kkk might not be all bad (video)",0,0,1.0
1043,effort to repeal/replace obamacare clears first senate hurdle,1,1,1.0
1044, ‘grab ‘em by the p*ssy’: scott baio says wife of red hot chili peppers drummer beat him up,0,0,1.0
1045,"renegade colonel surrenders in eastern congo after clashes, seven dead",1,1,1.0
1046, racists are thrilled with trump’s new campaign boss,0,0,1.0
1047, paul krugman shares the one damning truth about corrupt republicans we can all agree on (details),0,0,1.0
1048,republican office in north carolina hit with flammable material: authorities,1,1,1.0
1049," wife of arrested russian hacker just spoke out, and trump is shaking in his boots",0,0,1.0
1050,"muslim activists launch voter registration drive, as they know 2016 election will decide america’s future",0,0,1.0
1051,busted! washington post skips maxine waters’ admission of no guilt found in trump/russia collusion [podcast],0,0,1.0
1052,roadside bomb kills four in thailand's troubled south: security official,1,1,1.0
1053,'russia's version of paris hilton' announces presidential bid,1,1,1.0
1054, breaking: fox news quietly settled and hid bill o’reilly’s sexual harassment allegation,0,0,1.0
1055,tillerson to visit turkey as raqqa operation heats up,1,1,1.0
1056,romania to hold same-sex marriage referendum this autumn: ruling party leader,1,1,1.0
1057," trump held a signing. the only problem is, he had nothing to sign",0,0,1.0
1058," in effort to hawk phyllis schlafly’s book, trump calls her something hilarious (tweet)",0,0,1.0
1059, the trump organization is busy putting pressure on foreign diplomats to stay at his hotel,0,0,1.0
1060,trump renews threat to scrap nafta going into next round of talks,1,1,1.0
1061,boiler room ep #126 – immigration consternation,0,0,1.0
1062,pennsylvania ex-attorney general gets jail time in leak case,1,1,1.0
1063,bulgaria arrests gang suspected of smuggling migrants to western europe,1,1,1.0
1064,white house debt path view tied to optimistic growth forecast,1,1,1.0
1065, this gay couple’s trolling of a neo-nazi rally is nothing short of perfect (video),0,0,1.0
1066,12 muslim migrants gang rape 13 yr old girl…muslim lawyer blames girl,0,0,1.0
1067,trump ally stone offers to testify in russian meddling probe,1,1,1.0
1068,"u.s. companies hope trump will stick to business roots, back cuba ties",1,1,1.0
1069, facebook troll excited for obamacare repeal is on ‘affordable care act’; irony abounds (image),0,0,1.0
1070,'red scare' puts pressure on indonesian president,1,1,1.0
1071,trump 'weighed in' on son's russia attorney statement: white house,1,1,1.0
1072,mike pence booed by bitter liberals at broadway show hamilton…lectured to by lead actor [video],0,0,1.0
1073,"half of britons support a second vote on brexit, poll finds",1,1,1.0
1074,"in new hampshire, indonesian christians caught in trump immigration crackdown",1,1,1.0
1075,obamabot congresswoman: isis beheadings do not justify u.s airstrikes [video],0,0,1.0
1076, top intel dem rips trump for kissing putin’s a**s: ‘no art to this deal’ (tweets),0,0,1.0
1077,taiwan says no plans 'at this stage' for phone call with u.s. president,1,1,1.0
1078,honduran leader hernandez declares himself victor in presidential vote,1,1,1.0
1079,"in house race in georgia, democrats look for new path to power",1,1,1.0
1080,update: why univ of michigan replaced scheduled showing of “american sniper” with pg movie about a teddy bear,0,0,1.0
1081,whoa! rock legend roger daltrey rips eu for “raping” southern european countries with immigration nightmare,0,0,1.0
1082,iran nuclear deal must be changed for u.s. to remain in pact: tillerson,1,1,1.0
1083,tv host buys and forgives $15m worth of u.s. medical debt,0,0,1.0
1084,"awesome! american flag comes back after 1,000 veterans show up to protest removal of american flag from hampshire college [video]",0,0,1.0
1085,"netanyahu lauds trump's iran turn, sees chance to change nuclear deal",1,1,1.0
1086,canada's trudeau calls treatment of women in mexico 'unacceptable',1,1,1.0
1087, trevor noah and the daily show correspondents collapse with the giggles over this gop nightmare (video),0,0,1.0
1088,britain says minister's remarks offer no basis for action against jailed aid worker in iran,1,1,1.0
1089,raw video: a shocking tour of the detroit ghetto…ruled by democrats for decades! [video],0,0,1.0
1090,a legend in his own mind? joe biden has regrets about not running and you won’t believe why,0,0,1.0
1091, kellyanne conway embarrasses herself during capitol hill meeting and then runs away,0,0,1.0
1092,black men for bernie founder campaigns in swing states for trump: “bill and hillary did major damage to our communities last time in white house” [video],0,0,1.0
1093,"strike brings athens metro to a standstill, streets gridlocked",1,1,1.0
1094,"hilarious must watch video: hollywood actor, trump-hater just got burned, outsmarted…big-time by trump supporters",0,0,1.0
1095,bathroom lawsuit could send transgender rights to supreme court,1,1,1.0
1096,french foreign minister visits libya in new push for u.n. talks,1,1,1.0
1097,u.s. senator launches probe into five top opioid drugmakers,1,1,1.0
1098,"after ruling, virginia legislature's majority to be chosen by lot",1,1,1.0
1099, mike pence’s dc neighbors just invited him to dine at pizzeria targeted by trump supporters,0,0,1.0
1100, watch: rachel maddow has perfect argument to prove trump is a failure despite his bragging,0,0,1.0
1101,uk lawmakers ask facebook for any evidence of russian-linked brexit activity,1,1,1.0
1102,"man arrested for asking muslim woman: ‘excuse me, can i ask what you thought about the [terror] incident in brussels?’",0,0,1.0
1103,breaking: the supreme court rules against the epa on power plant regulations,0,0,1.0
1104,trump does not agree with lawmaker's immigration tweet: white house,1,1,1.0
1105,anxious world leaders seek clarity on trump policies,1,1,1.0
1106,hey hillary…who is really behind attempt by party of “diversity” to use bernie’s jewish faith to take him down… [video],0,0,1.0
1107,cambodia's opposition party gives up hope of escaping ban,1,1,1.0
1108,$110k stolen from ‘at risk kids’ fund by dc city council to fund obama’s inaugural ball,0,0,1.0
1109,obama to nominate supreme court justice when senate returns: white house,1,1,1.0
1110,"trump eyes 'flexible' islamic state war fund, guantanamo upgrade",1,1,1.0
1111,death toll in puerto rico from hurricane maria more than doubles to 34,1,1,1.0
1112, twitter hammers trump after he says the dumbest thing yet about russian hackers (tweets),0,0,1.0
1113,trump arrives in sicily ahead of group of seven summit,1,1,1.0
1114, fox news host makes herself a total laughingstock in attempted dig at nasa (tweets),0,0,1.0
1115,"trump skips debate, wins on social media",1,1,1.0
1116,"hillary clinton says u.s. threats of war with north korea 'dangerous, short-sighted'",1,1,1.0
1117, teen vogue just just schooled major news networks; showed they know more about trump,0,0,1.0
1118,wow! chuck todd goes after nasty chuck schumer: opposition to trump nominee “looks politically petty” [video],0,0,1.0
1119,saudi mass arrests jolt markets but many see overdue swoop on corruption,1,1,1.0
1120,did iran release this footage of captured u.s. sailor apologizing to humiliate america?,0,0,1.0
1121,kremlin dismisses report of trump campaign contacts with russian spies,1,1,1.0
1122,democrat clinton says china likely to commit more 'bad acts' in trade ,1,1,1.0
1123," ronald reagan’s daughter destroys trump, reminds him how her dad was shot",0,0,1.0
1124,"laws are for the common man…not for barry soetoro: obama gives work permits to 2,000 after judge ordered him to stop",0,0,1.0
1125,"say good bye to london: radical muslim wins london’s mayoral election by over 300,000 votes",0,0,1.0
1126,"nz prime minister-elect ardern focuses on final touches in coalition deal, nz dollar sinks",1,1,1.0
1127,leading republican corker says trump immigration order 'poorly implemented',1,1,1.0
1128,"putin critic navalny, freed from jail, resumes presidential campaign",1,1,1.0
1129,turkish president calls uae minister impertinent in ottoman looting row,1,1,1.0
1130,liberal imperium: quigley’s anglo-american establishment – jay dyer (half),0,0,1.0
1131,china disputes trump's claims of fentanyl 'flood' into united states,1,1,1.0
1132,mike pence booed by bitter liberals at broadway show hamilton…lectured to by lead actor [video],0,0,1.0
1133,breaking: russia backfires! clinton campaign and dnc busted in huge discovery on fake salacious trump dossier,0,0,1.0
1134,top obama official: we find illegal aliens but here’s why we don’t deport them [video],0,0,1.0
1135, radio stations around the country hacked to play yg’s ‘f*** donald trump’ song (video),0,0,1.0
1136, students find f*ck n****rs scrawled on classroom door as trump starts making america hate again,0,0,1.0
1137,facebook’s new ‘proactive’ ai to scan posts for suicidal thoughts,0,0,1.0
1138,charlotte #blacklivesmatter update: sub-human black mob brutally beats young white man begging for mercy in parking garage [video],0,0,1.0
1139,father of orlando shooter is long-time cia asset,0,0,1.0
1140,"breaking: hillary’s campaign chairman on close friend, top doj official in hillary fbi probe: he “kept me of jail”",0,0,1.0
1141,"breaking: no charges for police officer in shooting death of #keithscott…ex-con muslim who beat wife, kids, previously shot at cops",0,0,1.0
1142,white house again rejects talks with north korea on nuclear issue,1,1,1.0
1143,syrian government team to arrive in geneva for peace talks on wednesday,1,1,1.0
1144,"boom! mother of black son murdered by blacks: “i don’t preach black lives matter, because black lives only matters when law enforcement is involved” [video]",0,0,1.0
1145,"al sharpton blames racism for trump victory, then says he’s not gonna blame anyone [video]",0,0,1.0
1146,irony alert! dc’s day without women literally led by a man…event turns into anti-trump rally: “he is wrong. we have to stop him.” [video],0,0,1.0
1147,hungary prosecutors probe accounts of opposition jobbik party,1,1,1.0
1148, watch: cnn host fareed zakaria roasts trump for embarrassing press conference with netanyahu,0,0,1.0
1149, milo yiannopoulos tells aussies to vote against marriage equality weeks after his own gay wedding,0,0,1.0
1150,wow! watch side by side comparison of hillary’s lies next to fbi director’s report on email scandal [video],0,0,1.0
1151,republicans act to curb u.s. regulation; democrats poised for fight,1,1,1.0
1152, trump’s new york times meeting ends in disaster as crowd greets him with boos (videos),0,0,1.0
1153,next round of syria peace talks in geneva to begin november 28: opposition chief,1,1,1.0
1154,congressman conyers faces mounting pressure to resign,1,1,1.0
1155," knowing they have idiot viewers, fox news asserts obama won’t be running again (video)",0,0,1.0
1156, attempts by trump to pardon anyone indicted by mueller could backfire on him in a big way,0,0,1.0
1157, log cabin republicans hilariously beg for money to make gop stop hating them,0,0,1.0
1158,eu to ban business ties with pyongyang over nuclear tests,1,1,1.0
1159,pilger interview: julian assange lifts the veil on hillary clinton and the globalist conspiracy,0,0,1.0
1160,china's communist party makes final preparations for key congress,1,1,1.0
1161,illinois governor's office warns of crippling pension payment hike,1,1,1.0
1162,"trump asks o’reilly, ‘do you think our country is so innocent?’ after pundit calls putin ‘a killer’",0,0,1.0
1163,“get out of your trucks and run away”…obama’s military gives 45 minute warning to isis before bombing oil tankers,0,0,1.0
1164,russia casts 10th u.n. veto on u.n. action on syria,1,1,1.0
1165,"in trump's ohio bastion, supporters dismiss uproar over donald jr.",1,1,1.0
1166, conservative white grievance queen has pathetic twitter meltdown over meryl streep,0,0,1.0
1167,fake news update: newsweek reporter caught lying about trump supporters booing late john glenn tries to cover tracks,0,0,1.0
1168,"saudi king heads to russia, with oil, investment and syria on agenda",1,1,1.0
1169,they fought and died to protect total strangers from socialism…why young voters are embracing the same evil in america today,0,0,1.0
1170,"germany's schaeuble urges parties to compromise, take responsibility",1,1,1.0
1171,fbi backs cia assessment on russian motives in u.s. hacking: official,1,1,1.0
1172,mexico ruling party leans to outside candidate to save presidency,1,1,1.0
1173,here’s the list of people we elected who just made our nation less safe while adding $1.1 trillion to the taxpayer’s tab,0,0,1.0
1174, trump childishly demands congress investigate obama and will hold his breath until they do,0,0,1.0
1175,"speaker's arrest puts indonesia parliament in graft spotlight, again",1,1,1.0
1176,trump says only role for u.s. in libya is defeating islamic state,1,1,1.0
1177,why taxpayer funded food trucks plan to stalk kids this summer,0,0,1.0
1178,chile welcomes more than 60 syrian refugees,1,1,1.0
1179,u.s. education secretary calls obama transgender guidelines 'overreach',1,1,1.0
1180,catalonia to formally declare independence if spain suspends regional autonomy: source,1,1,1.0
1181,should this racist girl be fired for behaving like our first lady?,0,0,1.0
1182,germany sees no sign of cyber attack before sept. 24 election,1,1,1.0
1183,mexico to recognize honduran president winner of disputed election: sources,1,1,1.0
1184,"mi gop chair, ronna romney-mcdaniel chooses own course: backs republican candidate that won’t make her uncle happy",0,0,1.0
1185, golden state warriors coach just wrecked trump after attack on one of his players,0,0,1.0
1186,california cities see chance to cash in on marijuana,1,1,1.0
1187," scalia admits he’s never read the constitution, says government can endorse religion",0,0,1.0
1188,13 yr old black conservative hammers #blacklivesmatter college activists:”grow up!” [video],0,0,1.0
1189,trump is reportedly preparing executive order to deport illegals living on welfare…kill anchor baby benefits,0,0,1.0
1190,kerry’s lunacy: ‘us would be justified shooting down unarmed russian jets’,0,0,1.0
1191,italy presents low-key budget ahead of 2018 elections,1,1,1.0
1192,china says position on thaad system in south korea has not changed,1,1,1.0
1193,"merkel, trump call for tougher u.n. sanctions against north korea",1,1,1.0
1194,talk of shifting funds away from trump premature: republican official,1,1,1.0
1195,north korea to make announcement at 0330 gmt: yonhap,1,1,1.0
1196,trump-backed candidate for senate heads to alabama run-off,1,1,1.0
1197,"in afghan review, trump's frustration carries echoes of obama years",1,1,1.0
1198,repeat deceit: how us tries to link iran to al qaeda,0,0,1.0
1199, bill maher scorches republicans: stop blaming liberals – ‘trump is your problem’ (video),0,0,1.0
1200,republicans take next step in u.s. deregulation with senate bill,1,1,1.0
1201,shots fired at dmz as north korean soldier defects to south,1,1,1.0
1202,wife of chechen accused of putin assassination plot shot dead near kiev,1,1,1.0
1203,treason! how obama’s shadow government is commanding an army of anti-trump agitators to sabotage president trump #war [video],0,0,1.0
1204,death toll from vietnam storm tops 60 and dams near bursting,1,1,1.0
1205,"republicans revamp u.s. health bill, boost benefits to older americans",1,1,1.0
1206,u.s. agency scraps unused telegraph regulations in trump rules purge,1,1,1.0
1207,"trump warns he could end nato guarantee, scrap nafta",1,1,1.0
1208,"catholics should be singing donald trump’s praises after he boldly defended life, while hillary was forced to admit support for barbaric partial-birth abortion",0,0,1.0
1209,"zimbabwe's mugabe has drafted resignation letter, cnn says",1,1,1.0
1210,peru president-elect jokes about ending ties with u.s. if trump wins,1,1,1.0
1211,not so “funny guys” carl reiner and “meathead” son “feel sorry for obama” after “racist” americans elected president trump [video],0,0,1.0
1212, bill maher turns gop’s ‘states’ rights’ nonsense on its head in epic defense of liberal states’ defiance of trump (video),0,0,1.0
1213,mattis says u.s. will work to stay aligned with turkey despite diplomatic tensions,1,1,1.0
1214,brexit crisis tops off rough stretch in obama's push for legacy,1,1,1.0
1215,ninety percent of raqqa retaken from islamic state - u.s. military,1,1,1.0
1216,hundreds of afghans demonstrate against 'offensive' u.s. leaflets,1,1,1.0
1217,the left and jk rowling go ballistic! claim trump ignored disabled boy…we’ve got the truth! [video],0,0,1.0
1218,illinois governor urges 2018 vote on 'rigged' political mapmaking,1,1,1.0
1219,kremlin: no firm date yet for proposed congress of syria's peoples,1,1,1.0
1220,grifter hillary clinton was paid for speeches given to government contractors…no ethics!,0,0,1.0
1221,great pick! kt mcfarland to join team trump [video],0,0,1.0
1222,shocking: why our fed government will grant “disabled” status with benefits to spanish speaking residents of puerto rico,0,0,1.0
1223,nato says north korea missile launch undermines international security,1,1,1.0
1224,obama predicts congress will lift cuba embargo under next president: cnn,1,1,1.0
1225, twitter relentlessly mocks rnc chair for pretending all is fine with trump,0,0,1.0
1226, lindsey graham is getting all war tingly again after talking to donald trump,0,0,1.0
1227,"merkel, social democrats seek clarity on coalition talks",1,1,1.0
1228,epic! check out the t-shirts two guys wore behind hillary during a town hall,0,0,1.0
1229,watch: “we’re getting a glimpse of a world without america…and it’s scary as hell”,0,0,1.0
1230,paris nightmare: muslim man scales wall of apartment…stabs jewish woman…what he does next is unthinkable! [video],0,0,1.0
1231, he has had it: former cia director just quit the trump transition team,0,0,1.0
1232,factbox: contenders for senior jobs in trump's administration,1,1,1.0
1233,truth! sara carter is a gem of a reporter: “no evidence of trump or trump team collusion and russia or russia hacking” [video],0,0,1.0
1234,iran rejects macron call for talks on iranian missiles,1,1,1.0
1235,hillary scolds major contributors to terrorist groups…doesn’t mention they gave over $67 million to clinton slush fund,0,0,1.0
1236,"iranian foreign minister urges regional cooperation after returning from oman, qatar",1,1,1.0
1237,"radical anti-gun muslim state senator who was arrested while drunk with gun, joins kaepernick’s “disrespect the american flag” movement [video]",0,0,1.0
1238,australia police arrest man accused of plotting nye attack in melbourne,1,1,1.0
1239,obamacare and the forgotten family: a tale of how the middle class was royally scr*wed by washington [video],0,0,1.0
1240,flynn did not initially disclose income from russia-linked companies,1,1,1.0
1241,caught on video: delta pilot smacks fighting woman during deplaning in atlanta [video],0,0,1.0
1242, rosie o’donnell just crushed what was left of ‘sh*tstain’ donald trump’s pride (video),0,0,1.0
1243,hillary caught in the act of breaking the law in ny to get votes [video],0,0,1.0
1244,instant view: republicans pull obamacare repeal bill,1,1,1.0
1245, canadian hilariously humiliates three trump supporters for insulting his country,0,0,1.0
1246,dancer who hid peru rebel chief freed from prison after 25 years,1,1,1.0
1247,black trump supporter delivers powerful message: “#blacklivesmatter is making black people look like fools” [video],0,0,1.0
1248,trump vows 'insurance for everybody' in replacing obamacare,1,1,1.0
1249,cuban opposition falls at first hurdle as castro handover looms,1,1,1.0
1250,pumpkin spice lattes are racist? feminists are going after starbucks [video],0,0,1.0
1251," republicans declare war on the poor, go after food stamps, medical coverage",0,0,1.0
1252,senate panel rejects trump's 'doctrine of retreat' on foreign policy,1,1,1.0
1253,unhinged texas woman driving pickup truck with vile anti-trump message gets arrested for unrelated offense,0,0,1.0
1254,emirates and flydubai resume operating some flights over iraq,1,1,1.0
1255,china warned north korea of sanctions after any nuclear test: tillerson,1,1,1.0
1256,three people die in avalanches in swiss alps,1,1,1.0
1257,hariri on twitter reaffirms he will return to lebanon,1,1,1.0
1258,'nonsense': powerful republican denounces white house information shut-out,1,1,1.0
1259, republican strategist calls out trump’s ‘ball-washer’ supporters for defending russia,0,0,1.0
1260, watch: chinese state media is literally laughing at american embarrassment trump,0,0,1.0
1261,"disgusting video emerges of liberal actor, and democrat donor, ben affleck that should have ended his career",0,0,1.0
1262,"former u.s. senator pete domenici, heavyweight on budget, energy issues, dies",1,1,1.0
1263,u.s. senate judiciary chairman to call ex-trump aide manafort to testify,1,1,1.0
1264,breaking video: bricks and rocks hurled at police by teens (7 injured) in baltimore as they prepare for a night of more violence,0,0,1.0
1265,"after 5 years of being bullied by barack obama, president trump signs religious liberty exec order to protect “little sisters of the poor”",0,0,1.0
1266, megyn kelly unveils damning truth bomb about trump’s amazingly hypocritical campaign performance,0,0,1.0
1267,rights group accuses myanmar of crimes against humanity,1,1,1.0
1268,last islamic state town in syria falls to army: commander,1,1,1.0
1269, the pathetic list of supplies the oregon ‘patriots’ brought with them to last the winter,0,0,1.0
1270,russian credit to cover part of s-400 missile deal with turkey: agency,1,1,1.0
1271,clinton and associates’ education ponzi scheme,0,0,1.0
1272, unhinged: white male gop rep. makes completely off-the-wall claim about how aca hurt women,0,0,1.0
1273,clinton’s epic labor day cough attack: hillary coughs up a lung during speech and on campaign plane [video],0,0,1.0
1274," obama puts trump in his place, destroys him with this one statement during farewell address (video)",0,0,1.0
1275,factbox: the race to the u.s. presidential nominations: how delegates are selected ,1,1,1.0
1276,"scaramucci on wh leaks: “if you’re going to keep leaking, i’m going to fire everybody.” [video]",0,0,1.0
1277,ep #16: patrick henningsen live – ‘official washington madness’ with guest robert parry,0,0,1.0
1278,a new worry for clinton: trump's struggles may depress democratic voter turnout,1,1,1.0
1279,who needs democrats? gop consultant says establishment needs to “put a bullet” in trump’s head,0,0,1.0
1280, gym employees accuse black seahawks star of trying to rob them (tweets),0,0,1.0
1281,iran president defends guards in show of unity anticipating trump,1,1,1.0
1282,shocking: interviewer shows many americans have no idea what independence day is about,0,0,1.0
1283,shocker! grammy attendee wears “make america great again” gown…press goes nuts!,0,0,1.0
1284,"solar, wind industries hope years courting republicans pays off under trump",1,1,1.0
1285,nyt’s race-obsessed liberal columnist goes nuts on cnn when conservative pundit touches his arm [video],0,0,1.0
1286,infamous romanian hacker tells fox news host how “easy” it was to hack hillary’s server [video],0,0,1.0
1287,https://100percentfedup.com/video-hillary-asked-about-trump-i-just-want-to-eat-some-pie/,0,0,1.0
1288,it’s worse than they thought: doctors discover us embassy victims in cuba have brain abnormalities…”never before seen illness”,0,0,1.0
1289,meet leftist analysts at research firm who created abc/washington post poll showing hillary with 12 point lead [video],0,0,1.0
1290,republicans retreat from plan to curb some press camera access in u.s. capitol,1,1,1.0
1291,ramadan abdullah set free on bail after police make shocking discovery of weapons in storage locker destined for secretive islamic compound in upstate ny,0,0,1.0
1292, gop rep. wants a $30k a year housing allowance; twitter rips him a new one,0,0,1.0
1293,trump talks pardons amid probes of russia role in u.s. election,1,1,1.0
1294,trump consults republican senators on fed chief candidates,1,1,1.0
1295, the nra just got caught in a lie that shatters everything they stand for,0,0,1.0
1296,lobbying for votes? how trump could legally fly the 200 must have delegates to mar-a-lago for a luxurious weekend,0,0,1.0
1297,obama to host summit with nordic leaders in may: white house,1,1,1.0
1298,busted! fbi hid clinton-lynch tarmac meeting documents…delay turning over,0,0,1.0
1299,uk minister garnier keeps job after misconduct inquiry finds no rules broken,1,1,1.0
1300,breaking…internal memo from obama’s corrupt epa: flint not worth “going out on a limb for”,0,0,1.0
1301,russian roulette for law enforcement: border patrol agents given awards for putting lives of armed illegal aliens before their own,0,0,1.0
1302,robert parry: us intel report on ‘russian hack’ still lacks proof,0,0,1.0
1303,vp mike pence stops for bbq before super bowl…crowd gives him a huge cheer at game [video],0,0,1.0
1304,truth! donald trump: ‘clinton created isis with obama’ [video],0,0,1.0
1305,inside trump’s charity ball tonight at beautiful mar-a-lago…protests outside [video],0,0,1.0
1306,brazil's temer undergoes urinary tract surgery,1,1,1.0
1307,poland ready to defend migration stance in eu top court,1,1,1.0
1308,watch: “it’s a selfless act”…melania trump explains why donald is willing to walk away from his business to make america great again,0,0,1.0
1309,white house urges congressional action amid flint water crisis,1,1,1.0
1310, black voter schools trump and republican party for their pathetic outreach effort,0,0,1.0
1311,"“allahu akbar” muslim extremists forced catholic priest at knifepoint to kneel while they performed “arabic sermon”….filmed beheading of priest…two terrorists shot dead…19 yr old was known terrorist allowed to live with parents, roamed freely during day [video]",0,0,1.0
1312,expose the lies: shut down planned parenthood’s phone lines,0,0,1.0
1313,"hastert loses one illinois pension, keeps another after sentencing",1,1,1.0
1314,uk publisher rejected request to block academic articles in china,1,1,1.0
1315,venezuela slams u.s. travel restrictions as 'political terrorism',1,1,1.0
1316,republican national committee cuts ties with moore: politico,1,1,1.0
1317, hillary unleashes brutal rant on trump supporter calling her husband a rapist (video),0,0,1.0
1318,hollywood hypocrites matt damon and russell crowe reportedly helped kill nyt’s story that could have exposed harvey weinstein 13 years ago,0,0,1.0
1319,islamic state claims attack on tv station in afghan capital,1,1,1.0
1320,bolivia's morales leads 'che' homage 50 years after execution,1,1,1.0
1321,republican push to end obamacare collapses in senate,1,1,1.0
1322, republican outrageously slanders hillary by calling her a ‘founding member of isis’ (video),0,0,1.0
1323,top iraqi shi'ite cleric says paramilitaries should be part of state security bodies,1,1,1.0
1324, gop lawmaker: republicans are freaking out about the ‘dysfunction’ in the white house (video),0,0,1.0
1325,iran says 'biased' french stance threatens middle east stability,1,1,1.0
1326,trump's white house to open briefings to non-washington media,1,1,1.0
1327, watch: new yorkers send donald trump a powerful message that all americans need to hear,0,0,1.0
1328,pope visits colombia to boost peace process after 50 years of war,1,1,1.0
1329,germany mulls adding turkey to list of states posing high security risk: media,1,1,1.0
1330," obama’s ‘you know it’s black history month when’ joke stole the show, made michelle blush (video)",0,0,1.0
1331,wow! america is under attack by these 187 organizations directly funded by george soros,0,0,1.0
1332,trump has not offered carson u.s. housing post: spokesman,1,1,1.0
1333,boom! #at&t and #boeing step up to invest billions and give employee bonuses after tax cut bill [video],0,0,1.0
1334,"transcript and video of president trump’s inauguration speech: “january 20th 2017, will be remembered as the day the people became the rulers of this nation again”",0,0,1.0
1335, hillary used campaign event with obama to perfectly roast trump’s birther past (video),0,0,1.0
1336," racist mississippi town gives mlk day a new name, and twitter annihilates them for it (tweets)",0,0,1.0
1337,eu foreign policy chief expects strong eu backing for iran deal,1,1,1.0
1338, red cross raises tens of millions and you won’t believe what they’re feeding hurricane victims,0,0,1.0
1339,saudi anti-graft detainees will get due process: saudi u.n. envoy,1,1,1.0
1340,nails it! nigel farage says what americans are thinking about “pathetic” hillary clinton [video],0,0,1.0
1341, republicans hilariously go ballistic because ‘american sniper’ star bradley cooper was at dnc convention,0,0,1.0
1342,alabama official to certify senator-elect jones today despite challenge: cnn,1,1,1.0
1343, george takei is ready to wage war against the nra,0,0,1.0
1344,hamas chief in gaza says palestinian unity deal is collapsing,1,1,1.0
1345,hud secretary ben carson ending obama’s illegal section 8 housing grant scheme,0,0,1.0
1346,backers of paris climate pact play down trump threat to deal as election looms,1,1,1.0
1347, watch chris christie’s wife roll her eyes at trump’s sexist ‘woman card’ remark (video),0,0,1.0
1348, ‘i don’t rent to n*****s’: smoking gun proves trump family racism (video),0,0,1.0
1349, how kim davis got a seat to attend state of the union is just as pathetic as kim davis,0,0,1.0
1350, grand jury indicts anti-choice zealots who produced phony planned parenthood videos,0,0,1.0
1351,new rules give protesters more leeway at republican convention,1,1,1.0
1352,karma! birthday boy bill clinton heckled by kids on the golf course,0,0,1.0
1353,watch: george clooney is a complete idiot,0,0,1.0
1354, trump is so embarrassed his candidate lost he’s deleting tweets and praying you’ll forget,0,0,1.0
1355, trump has now banned nine media outlets – a likely tenth predicts misery for him over it,0,0,1.0
1356, college moves to fire christian professor for saying christians and muslims worship same god (video),0,0,1.0
1357," trump crumbles in gop health care meeting, doesn’t even know what trumpcare is (details)",0,0,1.0
1358," watch: scaramucci cried about how hard it is for wall st. elites, so president obama crushed him – to his face",0,0,1.0
