,text,label,pred_class,R
965,superdelegates have never been a determining factor in who our nominee is since theyve been in place since 1984.,1,0,21691.796755746658
966,"when the national debt reaches $15 trillion, it means that u.s. debt-to-gdp ratio will reach 99.7 percent of our debt and this is $47,900 for every living american.",1,0,21655.37672676216
967,we live in the most incarcerated country in the world.,1,0,21631.898496070902
968,weve had 27 (ebola) outbreaks around the globe and theyve never spread outside of the confines of the countries that were initially affected.,1,0,21630.601907029122
969,we havent had control of the house for the last two years and its been malfunctioning. we had 109 sessions scheduled and held 49.,1,0,21489.767742792512
970,he's sued gun manufacturers. he was supportive of brady. he was supportive of things like assault weapon bans.,1,0,21475.428993606456
971,there are 500 million internet users and 80 million bloggers who are driving discussions in china. so youve got a lot of people voicing frustration and discontent.,1,0,21307.851910162328
972,after massachusetts passed a mandatory health insurance law their mortality rate went down...it saved lives.,1,0,21058.351083213056
973,"on military recruiters at harvard, elena kagan ""took a position and the supreme court ruled unanimously that she was wrong.""",1,0,20889.47193163906
974,"the gun epidemic is the leading cause of death of young african-american men, more than the next nine causes put together.",1,0,20831.97534965443
975,sherrod brown has voted with barack obama 95 percent of the time.,1,0,20775.201344078883
976,"bill nelson voted to confirm sonia sotomayor, who signed a supreme court opinion saying americans do not have an individual right to own firearms.",1,0,20544.809800933763
977,says minnesota has more fortune 500 companies than oregon and one of the most obvious differences is theyve invested in their schools.,1,0,20391.966299914755
978,tens of billions of dollars (from taxpayer-funded bailouts) ... flowed straight through aig into the coffers of foreign corporations and foreign banks.,1,0,20226.773770617026
979,the state has less employees this year than we did last year.,1,0,20160.13781921433
980,7 out of 10 oregon families living in poverty have at least one parent who works.,1,0,20134.822317808015
981,dave brat worked on democrat gov. tim kaines council of economic advisors while kaine tried to raise our taxes by over $1 billion.,1,0,20107.748085965948
982,"replacing 100,000 old toilets with water-efficient models has saved 2.4 million gallons of water every day.",1,0,20001.801859320603
983,"for the last decade, funding in the health and human services budget has grown at twice the rate as other parts of the budget, and i think that context is important.",1,0,19694.829667854396
984,there really isnt any kind of foreign policy network that is supporting and advising sen. sanders.,1,0,19245.810564434476
985,"we closed that plant down. it was a $27 million-dollar plant, operating full steam, and we closed it down.",1,0,18998.094989828955
986,this guy didn't even support ronald reagan.,1,0,18995.654241488803
987,cobb is one of the largest school systems (in the nation) that is debt free.,1,0,18755.771120625293
988,we now have the greatest income inequality since the great depression.,1,0,18710.012119217718
989,theyre saying that 40 percent of the traffic that goes over [the sakonnet river bridge is from] out of state.,1,0,18681.92793567202
990,"this congress made history as the least productive, most unpopular congress in the history of this proud nation.",1,0,18587.339836233117
991,virginia is the number one state per capita in screening out people with mental illness from gun purchases.,1,0,18526.779645481372
992,"in 1968, a full-time worker earning minimum wage, could actually support a family of three above the poverty line. today, that same worker would earn less than the poverty line for a family of two.",1,0,18497.530985529866
993,says israel prime minister benjamin netanyahu didnt change his position on a two-state solution.,0,1,18433.73503361356
994,"almost every poll has shown that sanders vs. trump does a lot better than clinton vs. trump and, thats true nationally.",1,0,18406.67845071341
995,"on immigration, the president said 22 times, 22 times, that he couldnt do what he eventually did.",1,0,18341.985652674703
996,currently it costs more than a penny for the u.s. mint to make a one cent coin and more than a nickel to make the five cent piece.,1,0,18283.83736793964
997,funding the federal health care law without a tax hike will require the state to cut nearly a quarter of its annual budget.,0,1,18270.508369930132
998,"says nfl commissioner roger goodell interviewed domestic abuse victim janay rice with ray rice present and for every domestic violence agency, every law enforcement agency, thats a no-no.",1,0,17963.392127232746
999,"ten years ago, john mccain offered a bill that said he would ban a candidate from paying registered lobbyists.",1,0,17953.24601908468
1000,"the united states has never been richer, if you look at per capita gdp.",1,0,17787.961245430168
1001,"the labor force participation rate -- the share of the potential workforce that is actually working or looking for work-- currently stands below 63%, the lowest level since the 1970s.",1,0,17727.67245202293
1002,there are actually only 30 countries that practice birthright citizenship.,1,0,17589.8307675651
1003,"every poll you see, the overwhelming majority of people want [e-verify].",1,0,17536.761482391063
1004,liberty university students were mandated to attend sen. ted cruzs presidential announcement or they would be fined.,1,0,17437.389994674406
1005,"hillary clinton ""actually differed with (john mccain) by arguing for exceptions for torture before changing positions.""",1,0,17423.48887654523
1006,"we waterboard, incidentally, hundreds of our own military personnel. they waterboard themselves in training to toughen themselves up.",1,0,17088.697599461346
1007,says she is 6th in hard dollars raised and has more cash on hand than governors (john) kasich and (chris) christie combined.,1,0,17032.214119800545
1008,the convention center was sold as a building that would never cost taxpayers a dime.,1,0,17007.7893718319
1009,more texans have new jobs today than the entire population of fort worth.,1,0,16942.48552472674
1010,on allowing shelby countys schools merger commission to finish work before allowing any new merger legislation.,0,1,16792.35489453721
1011,"more than 32,000 americans lose their lives to gun violence each year.",1,0,16698.233930963834
1012,the federal minimum wage is worth about 20 percent less than it was when ronald reagan gave his first address to a joint session of congress.,1,0,16696.95821675341
1013,there are a larger number of shark attacks in florida than there are cases of voter fraud.,1,0,16619.1316863787
1014,"sarah palin was repeating ""abraham lincoln's words"" in discussing the war in iraq.",1,0,16427.279314037518
1015,"h.b. 194, the voter suppression bill, invalidates a vote where a voter properly marks the ballot in support of a particular candidate, but also writes in the name of that same candidate.",1,0,16288.588920676946
1016,"despite what donald trump claims, there werent 15,000 people who turned out in phoenix to see trump speak.",1,0,16166.357746180598
1017,"actually, reagan was a democrat before he was a republican.",1,0,16126.842514403665
1018,"for the second quarter in a row, my campaign has raised more money than any other challenger in the nation and brought our fundraising total to over $800,000.",1,0,16088.448898804892
1019,gas will reach $4 a gallon under a cap-and-trade plan.,0,1,16050.367806639972
1020,the house democrats' so-called 'stimulus' has been stuffed with an astonishing $335 million to fund prevention programs of sexually transmitted diseases.,1,0,15956.971330740544
1021,"in ferguson, mo.,youve got threeblack officers and 50 white officers with a town that is 67 percent african-american.",1,0,15849.535458978778
1022,overdosing is now the number one accidental killer in our commonwealth.,1,0,15795.122831646522
1023,the obama administration has used the espionage act to go after whistleblowers who leaked to journalists ... more than all previous administrations combined.,1,0,15783.756115219616
1024,"we spend more on health care than any other country, but we're ranked 47th in life expectancy and 43rd in child mortality.",1,0,15725.137644611885
1025,"if you have a job in this country, (theres a) 97 percent chance that youre not going to be in poverty.",1,0,15676.253405897973
1026,the university of wisconsin system budget is the biggest it has ever been.,1,0,15576.480769281365
1027,"says state rep. jim keffer, a gop lieutenant to house speaker joe straus, ""did mail pieces for democrat mark strama to help him defeat"" a republican.",1,0,15495.172923399485
1028,"rhode islands voter identification law was pushed by a black democrat in the house, a black democrat in the senate. thats a fact.",1,0,15386.220535459599
1029,"says how much money the government is collecting from people...in terms of the gross domestic product is the lowest in 40, 50 years.",1,0,15259.888050655441
1030,says stefani carter repeatedly used her campaign contributors donations to rent margarita machines for our state house office.,1,0,15257.68285780996
1031,nato hasn't provided enough troops (in afghanistan) because they are still angry about us going into iraq.,1,0,15245.500800024942
1032,fact: the special assistant in @johnkasichs office makes over three times more than an average #oh firefighter,1,0,15232.387741238941
1033,president obamas recent plan to cut $100 million of waste within his administration wont actually save money because hes going to spend it elsewhere.,1,0,14770.952285155421
1034,says $38 billion in spending cuts in federal budget compromise is less than $1 billion in real cuts.,0,1,14623.461148250575
1035,black children constitute 18 percent of the nations public school population but 40 percent of the children who are suspended or expelled.,1,0,14604.544055204868
1036,says joanne kloppenburg has told us she thinks its her job to promote a more equal society.,1,0,14591.356965966239
1037,says a rather extraordinary amount of non-classroom employees were added by texas school districts over the last decade.,1,0,14546.035399508766
1038,"last year, we saw the first reduction in the federal prison population in 32 years.",1,0,14525.960194519672
1039,"in nine democratic debates, weve not had one question about a womans right to make her own decisions about reproductive health care, not one question.",1,0,14416.710869904933
1040,"when we moved into the white house, we had the lowest net worth of any family since harry truman.",1,0,14381.299327471948
1041,"says that, as a supreme court justice, greg abbott found that a company whose vacuum cleaners were sold door to door had no responsibility in the hiring of a salesman who raped a customer.",1,0,14330.90736450619
1042,the tampa bay rays prices have been judged the most affordable in all of professional sports.,1,0,14264.886096810538
1043,says patrick murphy is one of only three democrats in the house today who voted to create the benghazi committee.,1,0,14240.547790854838
1044,"for every dollar we invest in head start, we get $5 to $7 back into our economy.",1,0,14206.045136933371
1045,there have not been any public safety issues in cities that allow transgender people to use the bathroom of the gender they identify as.,1,0,14129.97169985071
1046,we are 49th in the nation for our graduation rate,1,0,14008.846551959168
1047,"a violent felon can buy (a gun) over the internet with no background check, no questions asked.",1,0,13793.670312269145
1048,"a lot of the ideas in terms of the (health insurance) exchange, just being able to pool and improve the purchasing power of individuals in the insurance market, that originated from the heritage foundation.",1,0,13671.631434419958
1049,sixty percent of the auto thefts that we have in (st. petersburg) are caused by people leaving their keys in the car.,1,0,13646.656957777781
1050,dan patrick called for increasing the gas tax and the state sales tax.,1,0,13491.415372638065
1051,"in galveston, texas, they have allowed people to privatize part of their social security. and people are building wealth.",1,0,13487.259828045318
1052,"with this reform, every insured american gets valuable consumer protections, and every uninsured american can become insured.",1,0,13465.779890542879
1053,"had the online change of address been in place in 2008 an estimated 130,000 voters who cast provisional ballots could have changed their address online and voted a regular ballot.",1,0,13356.789552982138
1054,"[w]e see americas prison population exploding, with america having a greater percentage of its people behind bars than any other nation in the world!",1,0,13300.911290379003
1055,our median income here in providence is the same as the median income in mississippi.,1,0,13295.948777841686
1056,we have 50 state lobbyists that just lobby the legislature for money every year.,1,0,13270.215505865037
1057,his biography says he was the top rotc officer in the nation.,1,0,13179.258293368237
1058,"we went from losing 3 million jobs in the last six months of the bush administration, adding almost 600,000 private sector jobs in the first six months of the year.",1,0,13104.163018739111
1059,there has never been a panther attack in the history of florida.,1,0,12956.947874963907
1060,"as jim doyles commerce secretary, mary burke spent $12.5 million dollars to buy a vacant lot for a company that said it had no plans to create jobs in wisconsin and had laid off 800 workers.",1,0,12939.17063645922
1061,this is the only state in the country that bypassed the general assembly to authorize [in-state tuition for undocumented immigrants].,1,0,12932.908002817923
1062,"rick scott ""was forced to resign as the head of a company that pled guilty to massive amounts of systematic fraud, including 14 felonies, leading to a historic $1.7 billion fine.""",1,0,12928.801002636734
1063,the president of the united states ... agrees with me that marriage should be between a man and a woman.,1,0,12924.463913661662
1064,i am very proud that over my almost 30 years of public service i have had no scandals.,1,0,12724.494964871577
1065,no openly gay man has ever been elected to the georgia legislature.,1,0,12719.373320589995
1066,says area near proposed northern wisconsin iron ore mine is 15 hours away from where public hearing on mining was held.,0,1,12714.55646507115
1067,"while 38 percent of (firearms) dealers that were inspected in 2011 were noncompliant with federal law, only 0.05 percent of inspected dealers had their licenses revoked.",1,0,12595.851354891776
1068,we bailed out johnson controls when we saved the auto industry and now they want to avoid paying taxes.,1,0,12428.975586344028
1069,"during a town hall meeting on health care, ""abc didn't even allow ads that opposed the president's health care plan to be aired.""",1,0,12408.192658990565
1070,"the average person only pays about $1,800 in state taxes which is the lowest of all 50 states.",1,0,12373.980130943428
1071,many types of fish and shellfish from waters across the state are labeled unsafe to eat.,1,0,12334.177868435643
1072,"roughly 500,000 georgians -- or about 5 percent of the states residents -- have gone through a background check to legally obtain a georgia weapons carry license.",1,0,12251.692168361233
1073,the gop platform that seeks further limits on abortion and is silent on an exception for rape has been there for more than 30 years.,1,0,12128.022344070274
1074,our graduation rate is the highest it's ever been.,1,0,12069.171289284868
1075,"says walmart employees represent the largest group of medicaid and food stamp recipients in many states, costing the taxpayer $1,000 per worker.",1,0,12011.793682005758
1076,40% of americans know someone who has been killed by a gun.,1,0,11981.47908530866
1077,"the republican budget plan says that 10 years from now, if youre a 65-year-old whos eligible for medicare, you should have to pay nearly $6,400 more than you would today.",1,0,11896.204942480557
1078,we are now seeing a decrease in violent crime.,1,0,11833.867359189873
1079,"almost 400 arrests in the city last year for panhandling-related offenses involved just 78 suspects, an indication that the same people are panhandling over and over.",1,0,11696.344062313272
1080,the president said he was going to create daylight between ourselves and israel.,1,0,11558.645798416896
1081,"for every [coyote] they kill, the population will replace and usually multiply.",1,0,11523.710940079314
1082,kansas has not elected somebody other than a republican (to the u.s. senate) since before the wizard of oz hit the movie theaters.,1,0,11496.265522830468
1083,"the cbo says that if you raise the minimum wage to $10.10 an hour, half a million people would lose their jobs.",1,0,11481.542176078785
1084,says president john f. kennedy released a star green bay packer from military reserve duty so that he could play in the 1961 nfl championship game.,1,0,11474.556778818758
1085,"over 3 million americans are employed in the growing green-collar workforce, which is more than the number of people working in the fossil fuel industry.",1,0,11417.721662786435
1086,i have filed every disclosure that has ever been required.,1,0,11374.398135793937
1087,virginia spends less per student today than we did in 2008.,1,0,11276.348890601594
1088,@jorge_elorza still think your plan is safe? rescue captain kenyon just worked 96 hours straight. 96 hours.,1,0,11167.10739498583
1089,there are justice department policies against fbi director james comey discussing details of a federal investigation so close to an election.,1,0,11068.336065475269
1090,americanschools are more segregated than they were in the 1960s.,1,0,11012.478801016388
1091,the unemployment rate among blacks in texas is 9.5% -- far more than double white unemployment -- and wages have fallen for black workers in texas since 2000.,1,0,10943.400929295534
1092,he was a member of the iraq study group and was either fired or quit from a very important commission that was trying to figure out the way forward in iraq.,1,0,10907.972405370814
1093,the united states gives $8 million a day to israel and gives that country a blank check.,1,0,10751.174234284581
1094,says there are half as many students in one georgia technical college than there were two years ago.,1,0,10681.405100863789
1095,our national debt ... is on track to exceed the size of our entire economy ... in just two more years.,1,0,10618.92088634689
1096,"in 2009, the small business entrepreneurship council ranked ohio 11th in the nation and 1st in the midwest for overall business climate.",1,0,10563.015867065875
1097,"if you tried to pay out $1 trillion by handing it out at $1 per second, it would take more than 31,000 years.",1,0,10560.515843093775
1098,"the average 401(k) in america of a person whos 60 years old is under $100,000.",1,0,10551.660484694548
1099,"since the beginning of the economic downturn in fy 2008, the state workforce has been reduced by 12.4 percent as part of overall cost savings measures to balance the budget to reduce revenues.",0,1,10464.522978578103
1100,"more people were killed by terrorists in 2015 than in any other year ever, after an 80 percentincrease from 2014.",1,0,10460.067965072396
1101,"when honduran children came into this country, secretary clinton said send them back.",1,0,10457.63406070267
1102,"it costs about $40,000 a year for a homeless person to be on the streets.",1,0,10452.30972965281
1103,this is not a joke: the president wants to house illegal aliens on our nations military installations.,1,0,10439.736908655343
1104,we borrow a million dollars every minute.,1,0,10257.164118900499
1105,the average atlanta resident spends an extra $924 each year in additional gasoline and wasted time.,1,0,10193.918914684351
1106,60 percent of texas 8th graders are not proficient in math. only 26% have a teacher with a undergraduate major in math.,1,0,10181.812750129639
1107,says rick scott gave a deposition in which he invoked the fifth amendment 75 times about his dealings as head of columbia/hca hospital chain,1,0,10135.380695399888
1108,"as dane county executive, kathleen falk raised property taxes by millions of dollars every year and approved the second highest increase in the state in 2010.",1,0,10096.20068882405
1109,"says there have been some job gains in the mcmansion state since mr. christie took office, but they have lagged gains both in the nation as a whole and in new york and connecticut, the obvious points of comparison.",1,0,10084.172375766653
1110,"every day, 34 americans are murdered with guns.",1,0,10053.491398846603
1111,nearly 6 out of 10 believe that money and wealth should be more evenly distributed among a larger percentage of the people in the u.s.,1,0,10013.437372769557
1112,i've cast a couple of 99-1 votes and been the lone dissenter.,1,0,9975.800507008205
1113,"credit agency says rep. gibbs recklessly caused downgrade, higher interest rates.",0,1,9957.210741549467
1114,"in the stimulus, ""$15 million dollars went to 'build a bigger, better airport' for the town of ouzinkie, alaska, population 165.""",1,0,9952.983359775108
1115,john paul stevens is the only protestant on the u.s. supreme court.,1,0,9932.339233464058
1116,"says 10 days after hurricane katrina, this chamber passed two separate bills amounting to $60 billion. it has been nearly two months since we had superstorm sandy, and nothing has passed.",1,0,9817.696810425592
1117,"the national debt ""has gone up by $1,729,000,000 during the isner v. mahut match.""",1,0,9794.543869695952
1118,"in 1993, newt gingrich first advocated for the individual mandate in health care. and as recently as may of this year, he was still advocating for it.",1,0,9792.660549333015
1119,a regulatory thing means you cant show someone drinking beer on camera.,1,0,9757.21034118113
1120,says hillary clinton was literally present when we pressed the reset button with russia just a few months after russia had invaded georgia.,1,0,9688.841287587118
1121,says damascus disincorporation would produce no significant tax savings.,0,1,9620.419178105536
1122,george bush never suggested that we eliminate funding for planned parenthood.,1,0,9614.014232481863
1123,"after filing a lawsuit in rhode island, we reached an agreement with state agencies that resulted in more voters being registered in the first full month after our lawsuit than in the entire previous two-year reporting period.",1,0,9584.083959395964
1124,says democratic recall opponent tom barrett is campaigning on lifting property tax limits.,0,1,9569.901738952789
1125,the common core was not put together by the department of education in washington. it was put together by governors and by states.,1,0,9493.067108954154
1126,"says, less than half of all states have legal protections on the basis of sexual orientation or gender identity, despite the fact that lgbt americans report employment discrimination and unemployment at much higher rates than the u.s. average.",1,0,9337.505790388244
1127,the united states is borrowing more than 40 cents of every dollar we spend.,1,0,9300.581211750865
1128,"in the past year alone, ohio businesses have created more jobs than almost every other state in the country.",1,0,9090.535406523024
1129,this kind of snowstorm happens every 10 or 15 years.,1,0,9034.190980923035
1130,georgia loses millions of dollars of revenue because people go out of state to buy fireworks.,1,0,8998.483666289409
1131,some 8.1 million of the estimated 11 million to 12 million people in this country illegally are working.,1,0,8935.775283247069
1132,polls show that 96 percent of new jerseyans and 95 percent of gun households in the state support expanding background checks to keep guns away from those who shouldnt have them.,1,0,8931.990494575371
1133,"gov. rick scott cut the cost of prepaid college tuition by nearly $20,000.",1,0,8889.414105674783
1134,"if youre a wealthy ceo or a hedge fund manager in america right now, your taxes are lower than theyve been since the 1950s.",1,0,8853.051007769911
1135,rand pauls speech ... on gattaca was totally ripped off of wikipedia.,1,0,8826.525478144393
1136,americans now spend 100 days out of the year working for government before we even start working for ourselves.,1,0,8780.521458784844
1137,john mccain says it's okay with him if the u.s. spends the next thousand years in iraq.,1,0,8724.310780790793
1138,"every taxpayer owes about $130,000 to pay off the national debt.",1,0,8677.224151494158
1139,barack obama voted against born alive legislation in illinois that was virtually identical to the federal law.,1,0,8666.827892979374
1140,"inequality in texas is steadily getting worse, with very few rich people, a great many poor people, and fewer and fewer in the middle.",1,0,8664.518736277838
1141,"in last weeks debate, bernie questioned hillarys commitment to fighting climate change because a whopping 0.2 percent of the money given to our campaign has come from employees of oil and gas companies. not even 2 percent, mind you: 0.2 percent.",1,0,8652.352281246789
1142,ted cruz was the longest-serving solicitor general in the history of texas.,1,0,8649.408579267234
1143,"(obamas) entire national security team, including his secretary of state, said we want to arm and train and equip (syrian rebel forces), and he made the unilateral decision to turn them down.",1,0,8619.49621747625
1144,texas has the highest rate of uninsured in the nation. ... and there are more uninsured children in texas than in any other state.,1,0,8569.028651289176
1145,"in iran in 1979, the extremists hijacked the broad-based popular revolution against the shah and established a brutal theocracy.",1,0,8513.975868262505
1146,says tennessees higher education funding model is 100 percent outcomes-based and we are already seeing this model changing the way our postsecondary institutions do business.,1,0,8513.551592493533
1147,says tennessee is providing millions of dollars to virtual school company for results at the bottom of the bottom.,1,0,8496.59100776395
1148,"two years ago...i wrote to secretary paulson, i wrote to federal reserve chairman bernanke, and told them [subprime lending] is something we have to deal with.",1,0,8440.948615101986
1149,"says mitt romney is proposing a tax cut that gives an average of $250,000 to every millionaire in this country.",1,0,8394.937134317503
1150,the entire state of florida led the nation last year with the most prison inmates committing tax fraud.,1,0,8375.081146231374
1151,"palin ""fired wasilla's police chief because he 'intimidated' her.""",1,0,8130.7613333498475
1152,there are still tens of thousands of missing service members from previous and current conflicts that our nation is working to find and repatriate.,1,0,8120.942258100916
1153,half of all nc legislative candidates are unopposed because of gerrymandering.,1,0,8096.178358964979
1154,"and by the way, when i was governor, i did make the payment into the pension fund.",1,0,8089.243589422556
1155,says mitt romney just gave a speech a few weeks ago and said we should still have troops in iraq.,1,0,8044.312619348861
1156,"the internal revenue code has ballooned to a 5,600-page, 4 million-word complicated mess that is seven times as long as the bible with none of the good news.",1,0,8043.666038718646
1157,the u.s. department of homeland security warned that the save database is not a foolproof means of verifying (citizenship on) the voter rolls.,1,0,8037.066183223507
1158,"we have an 80 percent graduation rate in high school after spending more per student than any country in the world other than liechtenstein, i think, or luxembourg and a couple other small countries.",1,0,8017.046132349375
1159,the economy added more jobs during four years under obama than it did in the entire eight years under george w. bush.,1,0,8001.426207694113
1160,houston is the third-most toxic city in the united states of america.,1,0,7973.535771165244
1161,"just 9 percent of muslims in pakistan viewisis favorably. unfortunately, that 9 percent is 16 million people. and thats just one country.",1,0,7956.561540967084
1162,you ... said that barack obama was not ready to be commander in chief.,1,0,7916.915242876807
1163,nearly 60 percent of women who use birth control do so for more than just family planning.,1,0,7881.006422590673
1164,"canadian middle class incomes are now higher than in the united states. they are working fewer hours for more pay, living longer on average, and facing less income inequality.",1,0,7873.720018340167
1165,a majority of the candidates on this stage have supported amnesty ... i have never supported amnesty.,1,0,7859.579457503038
1166,"republican candidate for governor allan fung donated to democrats like congressman david cicilline, disgraced (house) speaker gordon fox and even mr. obamacare, harry reid.",1,0,7844.630120441622
1167,"the median income of a middle class family went down $2,100 from 2001 to 2007.",1,0,7839.734875641173
1168,"corporate profits are up, ceo pay is up, but average wages of americans are flat.",1,0,7772.788999239862
1169,its expressly prohibited by law that you can read and wholly surveil domestic email traffic in the united states.,1,0,7748.668818340819
1170,says rick perry supported a guest worker program to help people who would otherwise be illegal aliens.,1,0,7709.697075539914
1171,i'm the product of a mixed marriage that would have been illegal in 12 states when i was born.,1,0,7688.605281150818
1172,"when we got the income tax in 1913, the top rate was 7 percent. by 1980, the top rate was 70 percent.",1,0,7648.719499055815
1173,more than half of the people on food stamps today are children.,1,0,7597.858278903828
1174,"says if we raise the number of third-graders who read at a third-grade level, we affect everything, from graduation rates to incarceration rates.",1,0,7569.733909347404
1175,"before the republican wave in 2010, democrats had an advantage on the generic ballot in congress. even in 1994 with the gingrich revolution ... democrats had that advantage.",1,0,7507.483692719188
1176,"federal officials declared that grant funds could be used only for milwaukees streetcar project, meaning it isnt possible to redirect the money to other modes of public transportation or to our public schools.",1,0,7488.659705948351
1177,fdr was called a socialist and a communist.,1,0,7465.806199524358
1178,says scott walkers listening sessions are invite-only and excluding the press.,1,0,7429.995221505992
1179,mccain intervened on behalf of charles keating with federal regulators... that allowed keating to continue his fraud at an incredible cost to taxpayers.,1,0,7396.87372890856
1180,suzanne bonamici was the only no vote on a 2009 bill cracking down on drunk drivers.,1,0,7364.267036104186
1181,41 cents out of every dollar (the u.s. spends) is borrowed from places like china.,1,0,7363.413035087834
1182,john mccain said last year he didn't know of a solution to the mortgage crisis.,1,0,7353.506393976517
1183,"we have 33,000 people a year who die from guns.",1,0,7350.457652881217
1184,"says romney wants to take away early childhood education, slash k-12 funding, and cut college aid to pay for a $250,000 tax break for multi-millionaires.",0,1,7326.4677186210365
1185,georgias civil forfeiture laws are among the worst in the country and the very worst in the south.,1,0,7326.187962084353
1186,the u.s. court of appeals for the fourth circuit compared the health care law to buying a pepperoni and ham pizza from dominos or pizza hut.,1,0,7308.371528283265
1187,david beckhams soccer stadium would get a special tax deal that lets them off the hook for $2 million in taxes every year for 30 years.,1,0,7300.4310778188
1188,we are the only industrialized nation that relies heavily on a for-profit medical insurance industry to provide basic health care.,1,0,7227.759637939684
1189,"says that when he first ran for office in the late 1980s, there were still folks who didnt have phone service. soon id helped ensure that everyone in north florida could access a dial tone.",1,0,7195.455531375751
1190,"milwaukee has seen an uptick in violence since 2010, and the only period of calm we get is when winter sets in.",1,0,7159.452134167602
1191,tim kaine wants to thwart right-to-work reform measures in midwest battleground states.,0,1,7148.401245688991
1192,"when he (donald trump) asked florida to have casino gambling, we said no.",1,0,7126.320839214893
1193,"the milwaukee county boards staff grew from four workers to 38 over four decades and now costs taxpayers a lot more, while the total county workforce was more than cut in half in the same period.",1,0,7122.542803379552
1194,"sen. harry reid voted against declaring english our national language, twice.",1,0,7114.174564050358
1195,we are about halfway to the presidents goal to cut greenhouse gas emissions and about half of that is because of the substitution of natural gas for coal in the power sector.,1,0,7085.75934349414
1196,"were up 123,000 jobs over the last year and three-quarters. were actually, according to the bureau of labor statistics, down 500 ... auto jobs in ohio.",1,0,7037.939719962615
1197,"as a senator, barack obama supported ""an amendment that basically gutted the legal temporary worker program.""",1,0,7017.057692322714
1198,"to help balance the 2011-13 budget, gov. scott walker used a credit card approach that pushed over $500 million in debt onto our children and our grandchildren costing state taxpayers more than $150 million in interest.",1,0,7007.993062972852
1199,this week the house of representatives voted to remove the word lunatic from federal law.,1,0,6990.649999279869
1200,"says rick scott changed his promise from700,000 jobs created on top of what normal growth would be to just 700,000 jobs.",1,0,6982.294311993569
1201,fifty percent of the graduating class of the year 2012 will have smoked marijuana or have done illegal drugs.,1,0,6979.359593556698
1202,democrats have now become the party of the [atlanta] metro area and of blacks.,1,0,6918.843782394134
1203,(my dad) used to campaign against the gas-guzzling dinosaurs.,1,0,6867.074658573609
1204,president obama has the worst ratings of any president at the end of his first year.,1,0,6758.737909444934
1205,says newt gingrich said spanish is the language of the ghetto.,1,0,6741.128485817886
1206,says he did the very best in a recent poll in iowa matching up each of the major republican presidential candidates against president barack obama.,1,0,6740.76517796873
1207,two-thirds of the people who receive the minimum wage are female.,1,0,6739.000004305607
1208,the highest paid employee of the state of rhode island is a basketball coach.,1,0,6646.042255626682
1209,"the extra point is almost automatic. (the nfl) had five missed extra points this year out of 1,200 some odd attempts.",1,0,6592.738506809064
1210,i am going to be on the ballot in all 50 states. there is no other third-party candidate thats going to come close to achieving that.,1,0,6586.676012969461
1211,"despite the rhetoric from democrat politicians, more people are employed this year than at any point in the history of wisconsin.",1,0,6549.9075017223195
1212,the united states is the only developed country in the world without paid maternity leave.,1,0,6543.824712969616
1213,"gov. rick perry broke his promise that he would not accept a $40,000 pay increase.",1,0,6537.45006911523
1214,says president franklin delano roosevelt felt there wasnt a need in the public sector to have collective bargaining because the government is the people.,1,0,6520.792789225872
1215,graduation and third-grade reading scores are up in the state since i took office.,1,0,6463.915499953376
1216,says rep. john katko promised he wouldnt vote to defund planned parenthood and since hes been in office hes done that four times,1,0,6460.9156509201575
1217,"today in america, we have more people in jail than any other country on earth.",1,0,6405.0324394214995
1218,"for the first time in over a decade, business leaders around the world have declared that china is no longer the worlds no. 1 place to invest; america is.",1,0,6353.336298577063
1219,"we admit about 100,000 permanent immigrants from the middle east every year.",1,0,6320.124251826467
1220,"says ohio is one of just 17 states with an estate tax, and it has the lowest threshold in the nation.",1,0,6311.094019222588
1221,i became a republican sooner in my life than ronald reagan did in his.,1,0,6299.572422123944
1222,eighty-three law enforcement officers have died in the line of duty this year. twenty-four of them were shot and killed in cold blood.,1,0,6255.266328168569
1223,"first, he was in favor of my plan, now he's attacking it.",1,0,6245.364905052626
1224,"assault weapons and handguns are allowed in the state capitol while bullhorns, trumpets, helium balloons and flags on poles are banned.",1,0,6239.249844436166
1225,"brazil built a $300 million stadium in the amazon rainforest that is only going to be used for four world cup games, and theres no team that can fill it afterwards.",1,0,6239.018101383388
1226,says the multnomah county library system is the second busiest in the nation.,1,0,6211.36219535948
1227,children who witness domestic violence are twice as likely to commit it themselves.,1,0,6184.4083773497905
1228,"in a poll, 53 percent of young republican voters . . . under age 35 said that they would describe a climate [change] denier as ignorant, out of touch or crazy.",1,0,6160.691031177609
1229,nearly one in five women in america has been a victim of rape or attempted rape.,1,0,6126.457513130222
1230,congress is bewildered at the scope and reach of our spying apparatus but in 2008 and 2012 explicitly rejected an amendment calling for more disclosure.,1,0,6067.778406965168
1231,"we passed without, frankly, the help of the republican caucus, we passed 25 tax cuts last year, mostly aimed at the middle class and small businesses.",1,0,6018.736106500591
1232,says under federal law we do not have any limitation on the number of guns and bullets we can buy.,1,0,6014.53145670909
1233,"if we had the same staffing ratio (of officers to residents) as seattle, wed have 300 more officers in our department.",1,0,5945.485702967752
1234,"more than 9,000 rhode island voters used the moderate party master lever mechanism and they didnt have a single moderate on their ballot.",1,0,5899.439708527581
1235,"says, oregon has the third largest class size in the nation.",1,0,5841.702110144096
